,animal_velocity
00:04:33.600000,0.2478196746661503
00:04:33.800000,0.2428394294370233
00:04:34,0.2378591842078963
00:04:34.200000,0.2322750847206773
00:04:34.400000,0.2266909852334583
00:04:34.600000,0.22110688574623927
00:04:34.800000,0.21552278625902027
00:04:35,0.22156009592243706
00:04:35.200000,0.2370553081232848
00:04:35.400000,0.2525505203241325
00:04:35.600000,0.2680457325249803
00:04:35.800000,0.28354094472582797
00:04:36,0.28741474777604
00:04:36.200000,0.2841867308911429
00:04:36.400000,0.2809587140062459
00:04:36.600000,0.2777306971213489
00:04:36.800000,0.27450268023645186
00:04:37,0.2712746633515548
00:04:37.200000,0.2610192950415134
00:04:37.400000,0.2507639267314719
00:04:37.600000,0.2405085584214305
00:04:37.800000,0.23025319011138906
00:04:38,0.22530300456284316
00:04:38.200000,0.2323765815781705
00:04:38.400000,0.2394501585934979
00:04:38.600000,0.2465237356088253
00:04:38.800000,0.2535973126241527
00:04:39,0.2559066758267909
00:04:39.200000,0.2566279677585328
00:04:39.400000,0.2573492596902747
00:04:39.600000,0.2580705516220166
00:04:39.800000,0.25879184355375845
00:04:40,0.2638415797423413
00:04:40.200000,0.2703341306832046
00:04:40.400000,0.2768266816240679
00:04:40.600000,0.28331923256493113
00:04:40.800000,0.2898117835057944
00:04:41,0.2914349212410102
00:04:41.200000,0.2846613154233486
00:04:41.400000,0.277887709605687
00:04:41.600000,0.27111410378802536
00:04:41.800000,0.2643404979703637
00:04:42,0.2610635093454084
00:04:42.200000,0.2657256656023501
00:04:42.400000,0.27038782185929183
00:04:42.600000,0.27504997811623355
00:04:42.800000,0.2797121343731752
00:04:43,0.28087767343741066
00:04:43.200000,0.2711484400588904
00:04:43.400000,0.26141920668037005
00:04:43.600000,0.2516899733018497
00:04:43.800000,0.24196073992332945
00:04:44,0.23223150654480915
00:04:44.200000,0.23165565820853534
00:04:44.400000,0.2310798098722616
00:04:44.600000,0.23050396153598784
00:04:44.800000,0.2299281131997141
00:04:45,0.23264146019861145
00:04:45.200000,0.2370270539788397
00:04:45.400000,0.2414126477590679
00:04:45.600000,0.2457982415392961
00:04:45.800000,0.2501838353195243
00:04:46,0.2525116092382241
00:04:46.200000,0.25415344320308103
00:04:46.400000,0.25579527716793793
00:04:46.600000,0.2574371111327949
00:04:46.800000,0.25907894509765184
00:04:47,0.2594894035888661
00:04:47.200000,0.2593831019830902
00:04:47.400000,0.2592768003773144
00:04:47.600000,0.2591704987715385
00:04:47.800000,0.2590641971657626
00:04:48,0.26145604421470864
00:04:48.200000,0.2647869090876711
00:04:48.400000,0.2681177739606336
00:04:48.600000,0.27144863883359605
00:04:48.800000,0.2747795037065585
00:04:49,0.2756122199247991
00:04:49.200000,0.2710772341503182
00:04:49.400000,0.26654224837583723
00:04:49.600000,0.2620072626013563
00:04:49.800000,0.2574722768268753
00:04:50,0.25293729105239443
00:04:50.200000,0.2497959915513188
00:04:50.400000,0.24665469205024315
00:04:50.600000,0.2435133925491675
00:04:50.800000,0.24037209304809184
00:04:51,0.2518946568157341
00:04:51.200000,0.2714464745073581
00:04:51.400000,0.290998292198982
00:04:51.600000,0.31055010989060594
00:04:51.800000,0.3301019275822299
00:04:52,0.33498988200513585
00:04:52.200000,0.32678543266666216
00:04:52.400000,0.3185809833281885
00:04:52.600000,0.3103765339897148
00:04:52.800000,0.3021720846512412
00:04:53,0.2939676353127675
00:04:53.200000,0.2849711605588523
00:04:53.400000,0.2759746858049371
00:04:53.600000,0.26697821105102193
00:04:53.800000,0.25798173629710675
00:04:54,0.2489852615431916
00:04:54.200000,0.2424993647384317
00:04:54.400000,0.23601346793367176
00:04:54.600000,0.2295275711289119
00:04:54.800000,0.223041674324152
00:04:55,0.2199689949171958
00:04:55.200000,0.2245199514476008
00:04:55.400000,0.2290709079780057
00:04:55.600000,0.23362186450841066
00:04:55.800000,0.2381728210388156
00:04:56,0.2443147361021378
00:04:56.200000,0.2509869706764324
00:04:56.400000,0.257659205250727
00:04:56.600000,0.2643314398250216
00:04:56.800000,0.27100367439931616
00:04:57,0.27267173304288983
00:04:57.200000,0.2601715881617801
00:04:57.400000,0.24767144328067034
00:04:57.600000,0.23517129839956055
00:04:57.800000,0.22267115351845085
00:04:58,0.2198075571535368
00:04:58.200000,0.2326562885084644
00:04:58.400000,0.245505019863392
00:04:58.600000,0.25835375121831955
00:04:58.800000,0.2712024825732472
00:04:59,0.2765304363678256
00:04:59.200000,0.2793514643089543
00:04:59.400000,0.28217249225008306
00:04:59.600000,0.28499352019121177
00:04:59.800000,0.2878145481323405
00:05:00,0.28851980511762265
00:05:00.200000,0.2823717350190209
00:05:00.400000,0.2762236649204192
00:05:00.600000,0.2700755948218175
00:05:00.800000,0.2639275247232158
00:05:01,0.25777945462461405
00:05:01.200000,0.2561804343044853
00:05:01.400000,0.25458141398435663
00:05:01.600000,0.252982393664228
00:05:01.800000,0.2513833733440993
00:05:02,0.2552239357712917
00:05:02.200000,0.2624767127677199
00:05:02.400000,0.2697294897641481
00:05:02.600000,0.27698226676057625
00:05:02.800000,0.2842350437570044
00:05:03,0.28604823800611145
00:05:03.200000,0.2796938379888472
00:05:03.400000,0.2733394379715829
00:05:03.600000,0.26698503795431866
00:05:03.800000,0.2606306379370544
00:05:04,0.2579828290238904
00:05:04.200000,0.2629249504960241
00:05:04.400000,0.26786707196815784
00:05:04.600000,0.2728091934402916
00:05:04.800000,0.2777513149124253
00:05:05,0.2810834644977737
00:05:05.200000,0.28387895678752684
00:05:05.400000,0.28667444907728
00:05:05.600000,0.2894699413670332
00:05:05.800000,0.2922654336567864
00:05:06,0.2929643067292247
00:05:06.200000,0.2777778406804812
00:05:06.400000,0.26259137463173765
00:05:06.600000,0.2474049085829941
00:05:06.800000,0.23221844253425056
00:05:07,0.2214171832069507
00:05:07.200000,0.2272641255022089
00:05:07.400000,0.2331110677974671
00:05:07.600000,0.2389580100927253
00:05:07.800000,0.2448049523879835
00:05:08,0.246266687961798
00:05:08.200000,0.23880459467268697
00:05:08.400000,0.23134250138357595
00:05:08.600000,0.22388040809446494
00:05:08.800000,0.2164183148053539
00:05:09,0.2229213142283049
00:05:09.200000,0.2415414378443877
00:05:09.400000,0.2601615614604705
00:05:09.600000,0.2787816850765532
00:05:09.800000,0.297401808692636
00:05:10,0.3020568395966567
00:05:10.200000,0.2844767659811586
00:05:10.400000,0.2668966923656605
00:05:10.600000,0.2493166187501625
00:05:10.800000,0.2317365451346645
00:05:11,0.2208415767898316
00:05:11.200000,0.22975505048405184
00:05:11.400000,0.2386685241782721
00:05:11.600000,0.2475819978724924
00:05:11.800000,0.25649547156671265
00:05:12,0.26176093489015234
00:05:12.200000,0.2658103947566652
00:05:12.400000,0.2698598546231781
00:05:12.600000,0.2739093144896909
00:05:12.800000,0.2779587743562037
00:05:13,0.278971139322832
00:05:13.200000,0.27348879954704297
00:05:13.400000,0.2680064597712541
00:05:13.600000,0.2625241199954652
00:05:13.800000,0.2570417802196763
00:05:14,0.2592725995770686
00:05:14.200000,0.26955681175464363
00:05:14.400000,0.27984102393221866
00:05:14.600000,0.2901252361097937
00:05:14.800000,0.3004094482873687
00:05:15,0.3044043138370385
00:05:15.200000,0.30630273051074
00:05:15.400000,0.30820114718444136
00:05:15.600000,0.3100995638581428
00:05:15.800000,0.3119979805318442
00:05:16,0.3124725847002696
00:05:16.200000,0.3045787683129215
00:05:16.400000,0.29668495192557337
00:05:16.600000,0.2887911355382253
00:05:16.800000,0.28089731915087723
00:05:17,0.2761473940126817
00:05:17.200000,0.2803392490115517
00:05:17.400000,0.2845311040104217
00:05:17.600000,0.2887229590092918
00:05:17.800000,0.29291481400816183
00:05:18,0.2939627777578793
00:05:18.200000,0.29028922902727444
00:05:18.400000,0.2866156802966696
00:05:18.600000,0.2829421315660646
00:05:18.800000,0.2792685828354597
00:05:19,0.2755950341048549
00:05:19.200000,0.2644817087281811
00:05:19.400000,0.2533683833515073
00:05:19.600000,0.24225505797483354
00:05:19.800000,0.23114173259815976
00:05:20,0.2257274142038019
00:05:20.200000,0.2333260901802231
00:05:20.400000,0.2409247661566443
00:05:20.600000,0.2485234421330655
00:05:20.800000,0.25612211810948665
00:05:21,0.258021787103592
00:05:21.200000,0.25004678561101545
00:05:21.400000,0.2420717841184389
00:05:21.600000,0.2340967826258624
00:05:21.800000,0.22612178113328596
00:05:22,0.23252641510688776
00:05:22.200000,0.2516992623951256
00:05:22.400000,0.2708721096833634
00:05:22.600000,0.2900449569716012
00:05:22.800000,0.30921780425983897
00:05:23,0.3140110160818985
00:05:23.200000,0.2933360216736354
00:05:23.400000,0.2726610272653724
00:05:23.600000,0.2519860328571093
00:05:23.800000,0.2313110384488463
00:05:24,0.22418988229906567
00:05:24.200000,0.2422616666437088
00:05:24.400000,0.26033345098835203
00:05:24.600000,0.2784052353329952
00:05:24.800000,0.29647701967763834
00:05:25,0.30099496576379914
00:05:25.200000,0.2992437867566483
00:05:25.400000,0.2974926077494975
00:05:25.600000,0.2957414287423466
00:05:25.800000,0.2939902497351958
00:05:26,0.2922390707280449
00:05:26.200000,0.2862934221197705
00:05:26.400000,0.2803477735114961
00:05:26.600000,0.2744021249032218
00:05:26.800000,0.2684564762949474
00:05:27,0.262510827686673
00:05:27.200000,0.25756739753788205
00:05:27.400000,0.2526239673890911
00:05:27.600000,0.2476805372403001
00:05:27.800000,0.24273710709150914
00:05:28,0.2377936769427182
00:05:28.200000,0.23373919540665355
00:05:28.400000,0.2296847138705889
00:05:28.600000,0.2256302323345243
00:05:28.800000,0.2215757507984597
00:05:29,0.2229347586837306
00:05:29.200000,0.2301527445788447
00:05:29.400000,0.23737073047395876
00:05:29.600000,0.2445887163690728
00:05:29.800000,0.2518067022641869
00:05:30,0.2575376851157725
00:05:30.200000,0.26277300028618195
00:05:30.400000,0.26800831545659143
00:05:30.600000,0.2732436306270009
00:05:30.800000,0.27847894579741034
00:05:31,0.2797877745900127
00:05:31.200000,0.268523267763872
00:05:31.400000,0.2572587609377312
00:05:31.600000,0.2459942541115905
00:05:31.800000,0.23472974728544976
00:05:32,0.22552944860769136
00:05:32.200000,0.22828172613886785
00:05:32.400000,0.2310340036700443
00:05:32.600000,0.2337862812012208
00:05:32.800000,0.23653855873239726
00:05:33,0.24816686790150244
00:05:33.200000,0.2627538542832505
00:05:33.400000,0.27734084066499864
00:05:33.600000,0.29192782704674675
00:05:33.800000,0.30651481342849485
00:05:34,0.31016156002393186
00:05:34.200000,0.30606008913677746
00:05:34.400000,0.30195861824962306
00:05:34.600000,0.2978571473624686
00:05:34.800000,0.2937556764753142
00:05:35,0.29040728076251915
00:05:35.200000,0.2914113809949984
00:05:35.400000,0.2924154812274775
00:05:35.600000,0.2934195814599567
00:05:35.800000,0.2944236816924358
00:05:36,0.2996499422037036
00:05:36.200000,0.30628358947456746
00:05:36.400000,0.3129172367454314
00:05:36.600000,0.3195508840162953
00:05:36.800000,0.32618453128715924
00:05:37,0.3278429431048752
00:05:37.200000,0.3255062201623942
00:05:37.400000,0.3231694972199132
00:05:37.600000,0.3208327742774323
00:05:37.800000,0.3184960513349513
00:05:38,0.31711486503730285
00:05:38.200000,0.31838891389707963
00:05:38.400000,0.3196629627568564
00:05:38.600000,0.3209370116166332
00:05:38.800000,0.32221106047641
00:05:39,0.3225295726913541
00:05:39.200000,0.2999237706506219
00:05:39.400000,0.2773179686098897
00:05:39.600000,0.2547121665691575
00:05:39.800000,0.23210636452842534
00:05:40,0.2135815471344359
00:05:40.200000,0.21902285999675952
00:05:40.400000,0.2244641728590832
00:05:40.600000,0.2299054857214068
00:05:40.800000,0.23534679858373045
00:05:41,0.23670712679931136
00:05:41.200000,0.23111696264380724
00:05:41.400000,0.2255267984883031
00:05:41.600000,0.21993663433279895
00:05:41.800000,0.21434647017729488
00:05:42,0.21690781831209
00:05:42.200000,0.2277765013658224
00:05:42.400000,0.2386451844195548
00:05:42.600000,0.24951386747328716
00:05:42.800000,0.26038255052701953
00:05:43,0.2658629514160836
00:05:43.200000,0.2695472582502582
00:05:43.400000,0.2732315650844328
00:05:43.600000,0.27691587191860745
00:05:43.800000,0.2806001787527821
00:05:44,0.2887011452290153
00:05:44.200000,0.2982743315859349
00:05:44.400000,0.3078475179428544
00:05:44.600000,0.317420704299774
00:05:44.800000,0.3269938906566935
00:05:45,0.32938718724592336
00:05:45.200000,0.3274055094207985
00:05:45.400000,0.3254238315956736
00:05:45.600000,0.3234421537705487
00:05:45.800000,0.3214604759454238
00:05:46,0.3194787981202989
00:05:46.200000,0.3187580363633957
00:05:46.400000,0.31803727460649245
00:05:46.600000,0.3173165128495892
00:05:46.800000,0.31659575109268595
00:05:47,0.31587498933578273
00:05:47.200000,0.31114068544531737
00:05:47.400000,0.306406381554852
00:05:47.600000,0.3016720776643866
00:05:47.800000,0.2969377737739212
00:05:48,0.29220346988345586
00:05:48.200000,0.2830861918993939
00:05:48.400000,0.2739689139153319
00:05:48.600000,0.26485163593127
00:05:48.800000,0.255734357947208
00:05:49,0.246617079963146
00:05:49.200000,0.2356466597087592
00:05:49.400000,0.2246762394543724
00:05:49.600000,0.21370581919998555
00:05:49.800000,0.2027353989455987
00:05:50,0.21306047632798145
00:05:50.200000,0.2414544731770075
00:05:50.400000,0.2698484700260336
00:05:50.600000,0.2982424668750597
00:05:50.800000,0.3266364637240858
00:05:51,0.3337349629363423
00:05:51.200000,0.3169859799061105
00:05:51.400000,0.3002369968758786
00:05:51.600000,0.2834880138456468
00:05:51.800000,0.266739030815415
00:05:52,0.25136264583342444
00:05:52.200000,0.25319277656441275
00:05:52.400000,0.2550229072954011
00:05:52.600000,0.2568530380263895
00:05:52.800000,0.25868316875737785
00:05:53,0.2591407014401249
00:05:53.200000,0.2542402968337475
00:05:53.400000,0.2493398922273701
00:05:53.600000,0.24443948762099266
00:05:53.800000,0.2395390830146152
00:05:54,0.24270509587652275
00:05:54.200000,0.2534603191675694
00:05:54.400000,0.264215542458616
00:05:54.600000,0.2749707657496626
00:05:54.800000,0.2857259890407092
00:05:55,0.2884147948634709
00:05:55.200000,0.27891395238501737
00:05:55.400000,0.26941310990656386
00:05:55.600000,0.2599122674281104
00:05:55.800000,0.2504114249496569
00:05:56,0.2502003340670074
00:05:56.200000,0.2625866695280795
00:05:56.400000,0.2749730049891516
00:05:56.600000,0.28735934045022365
00:05:56.800000,0.2997456759112957
00:05:57,0.30284225977656376
00:05:57.200000,0.29795262291895314
00:05:57.400000,0.29306298606134257
00:05:57.600000,0.28817334920373194
00:05:57.800000,0.2832837123461214
00:05:58,0.27839407548851075
00:05:58.200000,0.2729315717066805
00:05:58.400000,0.2674690679248501
00:05:58.600000,0.2620065641430199
00:05:58.800000,0.25654406036118954
00:05:59,0.2554781531038784
00:05:59.200000,0.26134028180323715
00:05:59.400000,0.267202410502596
00:05:59.600000,0.2730645392019548
00:05:59.800000,0.2789266679013136
00:06:00,0.2803922000761533
00:06:00.200000,0.26915678057886444
00:06:00.400000,0.2579213610815756
00:06:00.600000,0.24668594158428675
00:06:00.800000,0.23545052208699796
00:06:01,0.2258255506699391
00:06:01.200000,0.2279728147769125
00:06:01.400000,0.2301200788838859
00:06:01.600000,0.2322673429908593
00:06:01.800000,0.2344146070978327
00:06:02,0.23495142312457604
00:06:02.200000,0.2247671326617218
00:06:02.400000,0.2145828421988676
00:06:02.600000,0.20439855173601332
00:06:02.800000,0.1942142612731591
00:06:03,0.18999161839474168
00:06:03.200000,0.19794048184065746
00:06:03.400000,0.20588934528657324
00:06:03.600000,0.21383820873248904
00:06:03.800000,0.2217870721784048
00:06:04,0.2272056510394166
00:06:04.200000,0.2317808017054604
00:06:04.400000,0.23635595237150425
00:06:04.600000,0.2409311030375481
00:06:04.800000,0.2455062537035919
00:06:05,0.2535873632138755
00:06:05.200000,0.2628371256722389
00:06:05.400000,0.27208688813060244
00:06:05.600000,0.2813366505889659
00:06:05.800000,0.2905864130473294
00:06:06,0.29289885366192026
00:06:06.200000,0.2833422275622442
00:06:06.400000,0.2737856014625682
00:06:06.600000,0.2642289753628921
00:06:06.800000,0.2546723492632161
00:06:07,0.25035018904011097
00:06:07.200000,0.2573294768755389
00:06:07.400000,0.2643087647109668
00:06:07.600000,0.2712880525463947
00:06:07.800000,0.2782673403818226
00:06:08,0.2876167801583364
00:06:08.200000,0.2977562705818788
00:06:08.400000,0.3078957610054212
00:06:08.600000,0.3180352514289636
00:06:08.800000,0.328174741852506
00:06:09,0.3307096144583916
00:06:09.200000,0.3222196501961861
00:06:09.400000,0.3137296859339806
00:06:09.600000,0.30523972167177515
00:06:09.800000,0.2967497574095697
00:06:10,0.28825979314736416
00:06:10.200000,0.28394164576251035
00:06:10.400000,0.2796234983776565
00:06:10.600000,0.27530535099280273
00:06:10.800000,0.2709872036079489
00:06:11,0.2666690562230951
00:06:11.200000,0.2594895910372237
00:06:11.400000,0.2523101258513524
00:06:11.600000,0.245130660665481
00:06:11.800000,0.23795119547960966
00:06:12,0.23077173029373824
00:06:12.200000,0.2250210307176972
00:06:12.400000,0.2192703311416561
00:06:12.600000,0.213519631565615
00:06:12.800000,0.2077689319895739
00:06:13,0.21188189145706895
00:06:13.200000,0.22503343684845065
00:06:13.400000,0.2381849822398322
00:06:13.600000,0.2513365276312138
00:06:13.800000,0.2644880730225954
00:06:14,0.2704426989435178
00:06:14.200000,0.27399835170762044
00:06:14.400000,0.2775540044717231
00:06:14.600000,0.28110965723582576
00:06:14.800000,0.2846653099999284
00:06:15,0.2856992041549347
00:06:15.200000,0.2858925121069089
00:06:15.400000,0.2860858200588831
00:06:15.600000,0.2862791280108573
00:06:15.800000,0.2864724359628315
00:06:16,0.2865207629508251
00:06:16.200000,0.28066743994915505
00:06:16.400000,0.274814116947485
00:06:16.600000,0.26896079394581496
00:06:16.800000,0.2631074709441449
00:06:17,0.2707945362684286
00:06:17.200000,0.2888483873697002
00:06:17.400000,0.3069022384709718
00:06:17.600000,0.3249560895722434
00:06:17.800000,0.3430099406735151
00:06:18,0.347523403448833
00:06:18.200000,0.3335777765797068
00:06:18.400000,0.3196321497105805
00:06:18.600000,0.3056865228414543
00:06:18.800000,0.29174089597232805
00:06:19,0.27779526910320185
00:06:19.200000,0.26369155244753456
00:06:19.400000,0.2495878357918673
00:06:19.600000,0.23548411913620002
00:06:19.800000,0.2213804024805327
00:06:20,0.22209916412671865
00:06:20.200000,0.2418624685291896
00:06:20.400000,0.2616257729316605
00:06:20.600000,0.2813890773341315
00:06:20.800000,0.3011523817366024
00:06:21,0.30609320783722016
00:06:21.200000,0.2868420335387772
00:06:21.400000,0.26759085924033416
00:06:21.600000,0.2483396849418912
00:06:21.800000,0.22908851064344815
00:06:22,0.210023623091962
00:06:22.200000,0.21027200542123775
00:06:22.400000,0.2105203877505136
00:06:22.600000,0.21076877007978934
00:06:22.800000,0.2110171524090651
00:06:23,0.2175805317329431
00:06:23.200000,0.22624891005502185
00:06:23.400000,0.2349172883771005
00:06:23.600000,0.24358566669917925
00:06:23.800000,0.252254045021258
00:06:24,0.2661772671269139
00:06:24.200000,0.2818521038270956
00:06:24.400000,0.29752694052727724
00:06:24.600000,0.3132017772274589
00:06:24.800000,0.32887661392764056
00:06:25,0.33279532310268606
00:06:25.200000,0.3165430685811336
00:06:25.400000,0.30029081405958113
00:06:25.600000,0.2840385595380287
00:06:25.800000,0.2677863050164763
00:06:26,0.25153405049492383
00:06:26.200000,0.2419524624700935
00:06:26.400000,0.2323708744452632
00:06:26.600000,0.22278928642043286
00:06:26.800000,0.2132076983956025
00:06:27,0.2164065298157133
00:06:27.200000,0.23344708907563474
00:06:27.400000,0.2504876483355562
00:06:27.600000,0.2675282075954777
00:06:27.800000,0.2845687668553992
00:06:28,0.2888289066703795
00:06:28.200000,0.284931587510714
00:06:28.400000,0.2810342683510484
00:06:28.600000,0.2771369491913828
00:06:28.800000,0.27323963003171725
00:06:29,0.27012217640307296
00:06:29.200000,0.2711619971111013
00:06:29.400000,0.2722018178191296
00:06:29.600000,0.27324163852715794
00:06:29.800000,0.27428145923518626
00:06:30,0.2803028876608041
00:06:30.200000,0.287984851992285
00:06:30.400000,0.295666816323766
00:06:30.600000,0.3033487806552469
00:06:30.800000,0.3110307449867279
00:06:31,0.3129512360695981
00:06:31.200000,0.29930019810767405
00:06:31.400000,0.28564916014575004
00:06:31.600000,0.2719981221838259
00:06:31.800000,0.25834708422190183
00:06:32,0.2446960462599777
00:06:32.200000,0.2403524868803664
00:06:32.400000,0.23600892750075514
00:06:32.600000,0.23166536812114386
00:06:32.800000,0.2273218087415325
00:06:33,0.24149916534498864
00:06:33.200000,0.2661937199890786
00:06:33.400000,0.2908882746331685
00:06:33.600000,0.31558282927725845
00:06:33.800000,0.3402773839213484
00:06:34,0.3464510225823709
00:06:34.200000,0.3292446348659477
00:06:34.400000,0.3120382471495246
00:06:34.600000,0.29483185943310153
00:06:34.800000,0.2776254717166784
00:06:35,0.2604190840002553
00:06:35.200000,0.24721755428204906
00:06:35.400000,0.2340160245638428
00:06:35.600000,0.22081449484563653
00:06:35.800000,0.20761296512743027
00:06:36,0.202868992659375
00:06:36.200000,0.2141457356595763
00:06:36.400000,0.22542247865977755
00:06:36.600000,0.23669922165997884
00:06:36.800000,0.2479759646601801
00:06:37,0.2602263011664191
00:06:37.200000,0.2728011688413373
00:06:37.400000,0.28537603651625554
00:06:37.600000,0.2979509041911737
00:06:37.800000,0.3105257718660919
00:06:38,0.3187725544388718
00:06:38.200000,0.32557664197760555
00:06:38.400000,0.3323807295163393
00:06:38.600000,0.3391848170550731
00:06:38.800000,0.3459889045938068
00:06:39,0.3476899264784903
00:06:39.200000,0.3420657921872592
00:06:39.400000,0.33644165789602803
00:06:39.600000,0.3308175236047969
00:06:39.800000,0.3251933893135658
00:06:40,0.3195692550223347
00:06:40.200000,0.3052593799411201
00:06:40.400000,0.29094950485990545
00:06:40.600000,0.27663962977869083
00:06:40.800000,0.26232975469747616
00:06:41,0.25623771785655103
00:06:41.200000,0.26719483551027023
00:06:41.400000,0.27815195316398944
00:06:41.600000,0.2891090708177087
00:06:41.800000,0.3000661884714279
00:06:42,0.3028054678848577
00:06:42.200000,0.296919747510736
00:06:42.400000,0.29103402713661425
00:06:42.600000,0.2851483067624925
00:06:42.800000,0.2792625863883708
00:06:43,0.27337686601424904
00:06:43.200000,0.26840386792423354
00:06:43.400000,0.26343086983421804
00:06:43.600000,0.2584578717442026
00:06:43.800000,0.2534848736541871
00:06:44,0.25407194117286525
00:06:44.200000,0.2614853619844568
00:06:44.400000,0.2688987827960484
00:06:44.600000,0.27631220360764003
00:06:44.800000,0.28372562441923155
00:06:45,0.2855789796221294
00:06:45.200000,0.2822004978199014
00:06:45.400000,0.27882201601767337
00:06:45.600000,0.2754435342154454
00:06:45.800000,0.2720650524132173
00:06:46,0.2686865706109893
00:06:46.200000,0.2665342309529272
00:06:46.400000,0.264381891294865
00:06:46.600000,0.2622295516368028
00:06:46.800000,0.2600772119787406
00:06:47,0.2602920986116994
00:06:47.200000,0.26344840033306066
00:06:47.400000,0.26660470205442194
00:06:47.600000,0.2697610037757832
00:06:47.800000,0.2729173054971445
00:06:48,0.2741676290829282
00:06:48.200000,0.2747826266235194
00:06:48.400000,0.2753976241641106
00:06:48.600000,0.2760126217047018
00:06:48.800000,0.27662761924529305
00:06:49,0.27678136863044084
00:06:49.200000,0.26597900131114605
00:06:49.400000,0.25517663399185125
00:06:49.600000,0.2443742666725565
00:06:49.800000,0.2335718993532617
00:06:50,0.2249676568153302
00:06:50.200000,0.2278984898571479
00:06:50.400000,0.2308293228989656
00:06:50.600000,0.2337601559407833
00:06:50.800000,0.23669098898260096
00:06:51,0.2417092360025197
00:06:51.200000,0.2474232876818054
00:06:51.400000,0.2531373393610911
00:06:51.600000,0.25885139104037685
00:06:51.800000,0.2645654427196626
00:06:52,0.26599395563948397
00:06:52.200000,0.2570219559775789
00:06:52.400000,0.24804995631567375
00:06:52.600000,0.23907795665376866
00:06:52.800000,0.2301059569918635
00:06:53,0.2310357796406691
00:06:53.200000,0.2442382093882833
00:06:53.400000,0.2574406391358976
00:06:53.600000,0.27064306888351186
00:06:53.800000,0.2838454986311261
00:06:54,0.2871461060680297
00:06:54.200000,0.2786549658700748
00:06:54.400000,0.2701638256721199
00:06:54.600000,0.2616726854741649
00:06:54.800000,0.25318154527621
00:06:55,0.2521787839266732
00:06:55.200000,0.2621632890578974
00:06:55.400000,0.27214779418912155
00:06:55.600000,0.2821322993203457
00:06:55.800000,0.2921168044515699
00:06:56,0.29461293073437594
00:06:56.200000,0.2902294969328225
00:06:56.400000,0.2858460631312691
00:06:56.600000,0.2814626293297157
00:06:56.800000,0.2770791955281623
00:06:57,0.2726957617266089
00:06:57.200000,0.26401243321640433
00:06:57.400000,0.2553291047061998
00:06:57.600000,0.2466457761959953
00:06:57.800000,0.2379624476857907
00:06:58,0.2333023626762834
00:06:58.200000,0.2386666873438797
00:06:58.400000,0.2440310120114761
00:06:58.600000,0.2493953366790724
00:06:58.800000,0.2547596613466687
00:06:59,0.2612102459785495
00:06:59.200000,0.26802291726519184
00:06:59.400000,0.2748355885518342
00:06:59.600000,0.2816482598384765
00:06:59.800000,0.28846093112511884
00:07:00,0.2901640989467794
00:07:00.200000,0.2886898157749958
00:07:00.400000,0.28721553260321225
00:07:00.600000,0.28574124943142865
00:07:00.800000,0.2842669662596451
00:07:01,0.2827926830878615
00:07:01.200000,0.2716253399256165
00:07:01.400000,0.2604579967633716
00:07:01.600000,0.24929065360112665
00:07:01.800000,0.2381233104388817
00:07:02,0.2315449710857689
00:07:02.200000,0.2376636428312784
00:07:02.400000,0.24378231457678795
00:07:02.600000,0.2499009863222975
00:07:02.800000,0.256019658067807
00:07:03,0.2575493260041844
00:07:03.200000,0.24472613803334914
00:07:03.400000,0.2319029500625139
00:07:03.600000,0.21907976209167865
00:07:03.800000,0.20625657412084344
00:07:04,0.19343338615000816
00:07:04.200000,0.185029497360596
00:07:04.400000,0.17662560857118376
00:07:04.600000,0.16822171978177158
00:07:04.800000,0.15981783099235938
00:07:05,0.16580187245665234
00:07:05.200000,0.1849857794615926
00:07:05.400000,0.20416968646653286
00:07:05.600000,0.22335359347147307
00:07:05.800000,0.2425375004764133
00:07:06,0.2489138381968048
00:07:06.200000,0.2510209861556801
00:07:06.400000,0.25312813411455537
00:07:06.600000,0.2552352820734306
00:07:06.800000,0.2573424300323059
00:07:07,0.2586718354328068
00:07:07.200000,0.2597419933138496
00:07:07.400000,0.2608121511948925
00:07:07.600000,0.2618823090759353
00:07:07.800000,0.2629524669569781
00:07:08,0.26603532034371896
00:07:08.200000,0.2697890722323593
00:07:08.400000,0.2735428241209996
00:07:08.600000,0.2772965760096398
00:07:08.800000,0.28105032789828005
00:07:09,0.2819887658704401
00:07:09.200000,0.2781689079327303
00:07:09.400000,0.2743490499950205
00:07:09.600000,0.2705291920573107
00:07:09.800000,0.2667093341196009
00:07:10,0.2628894761818911
00:07:10.200000,0.2607184426078163
00:07:10.400000,0.2585474090337415
00:07:10.600000,0.2563763754596667
00:07:10.800000,0.2542053418855919
00:07:11,0.2553326506071302
00:07:11.200000,0.25973044033461423
00:07:11.400000,0.26412823006209823
00:07:11.600000,0.2685260197895823
00:07:11.800000,0.27292380951706635
00:07:12,0.27430459303189203
00:07:12.200000,0.2746797078091649
00:07:12.400000,0.2750548225864379
00:07:12.600000,0.2754299373637108
00:07:12.800000,0.2758050521409837
00:07:13,0.2777084971796401
00:07:13.200000,0.2801213856387576
00:07:13.400000,0.2825342740978751
00:07:13.600000,0.28494716255699265
00:07:13.800000,0.2873600510161102
00:07:14,0.28796327313088954
00:07:14.200000,0.2723678658230667
00:07:14.400000,0.2567724585152439
00:07:14.600000,0.24117705120742106
